,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,33,34,0,1,2,3,4,5,6,7,8,9,10
1,"[{'awayProTeamId': 34, 'date': 1725814800000, 'homeProTeamId': 11, 'id': 401671861, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 33, 'date': 1725582000000, 'homeProTeamId': 12, 'id': 401671789, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 13, 'date': 1725825900000, 'homeProTeamId': 24, 'id': 401671659, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 14, 'date': 1725841200000, 'homeProTeamId': 8, 'id': 401671792, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 30, 'date': 1725814800000, 'homeProTeamId': 15, 'id': 401671849, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 16, 'date': 1725814800000, 'homeProTeamId': 19, 'id': 401671712, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 17, 'date': 1725814800000, 'homeProTeamId': 4, 'id': 401671628, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 29, 'date': 1725814800000, 'homeProTeamId': 18, 'id': 401671734, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 16, 'date': 1725814800000, 'homeProTeamId': 19, 'id': 401671712, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 20, 'date': 1725927600000, 'homeProTeamId': 25, 'id': 401671696, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 9, 'date': 1725668100000, 'homeProTeamId': 21, 'id': 401671805, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 22, 'date': 1725814800000, 'homeProTeamId': 2, 'id': 401671617, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 23, 'date': 1725814800000, 'homeProTeamId': 1, 'id': 401671744, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 13, 'date': 1725825900000, 'homeProTeamId': 24, 'id': 401671659, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 20, 'date': 1725927600000, 'homeProTeamId': 25, 'id': 401671696, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 7, 'date': 1725825900000, 'homeProTeamId': 26, 'id': 401671664, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 28, 'date': 1725827100000, 'homeProTeamId': 27, 'id': 401671770, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 28, 'date': 1725827100000, 'homeProTeamId': 27, 'id': 401671770, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 29, 'date': 1725814800000, 'homeProTeamId': 18, 'id': 401671734, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 30, 'date': 1725814800000, 'homeProTeamId': 15, 'id': 401671849, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 33, 'date': 1725582000000, 'homeProTeamId': 12, 'id': 401671789, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 34, 'date': 1725814800000, 'homeProTeamId': 11, 'id': 401671861, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]",,"[{'awayProTeamId': 23, 'date': 1725814800000, 'homeProTeamId': 1, 'id': 401671744, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 22, 'date': 1725814800000, 'homeProTeamId': 2, 'id': 401671617, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 10, 'date': 1725814800000, 'homeProTeamId': 3, 'id': 401671719, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 17, 'date': 1725814800000, 'homeProTeamId': 4, 'id': 401671628, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 6, 'date': 1725827100000, 'homeProTeamId': 5, 'id': 401671761, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 6, 'date': 1725827100000, 'homeProTeamId': 5, 'id': 401671761, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 7, 'date': 1725825900000, 'homeProTeamId': 26, 'id': 401671664, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 14, 'date': 1725841200000, 'homeProTeamId': 8, 'id': 401671792, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 9, 'date': 1725668100000, 'homeProTeamId': 21, 'id': 401671805, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 10, 'date': 1725814800000, 'homeProTeamId': 3, 'id': 401671719, 'scoringPeriodId': 1, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]"
2,"[{'awayProTeamId': 11, 'date': 1726419600000, 'homeProTeamId': 9, 'id': 401671723, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 4, 'date': 1726431900000, 'homeProTeamId': 12, 'id': 401671670, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 13, 'date': 1726419600000, 'homeProTeamId': 33, 'id': 401671624, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 14, 'date': 1726430700000, 'homeProTeamId': 22, 'id': 401671754, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 2, 'date': 1726186500000, 'homeProTeamId': 15, 'id': 401671807, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 25, 'date': 1726419600000, 'homeProTeamId': 16, 'id': 401671645, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 26, 'date': 1726419600000, 'homeProTeamId': 17, 'id': 401671702, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 18, 'date': 1726419600000, 'homeProTeamId': 6, 'id': 401671709, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 19, 'date': 1726419600000, 'homeProTeamId': 28, 'id': 401671716, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 20, 'date': 1726419600000, 'homeProTeamId': 10, 'id': 401671636, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 1, 'date': 1726532100000, 'homeProTeamId': 21, 'id': 401671691, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 14, 'date': 1726430700000, 'homeProTeamId': 22, 'id': 401671754, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 23, 'date': 1726431900000, 'homeProTeamId': 7, 'id': 401671668, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 24, 'date': 1726419600000, 'homeProTeamId': 29, 'id': 401671652, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 25, 'date': 1726419600000, 'homeProTeamId': 16, 'id': 401671645, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 26, 'date': 1726419600000, 'homeProTeamId': 17, 'id': 401671702, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 27, 'date': 1726419600000, 'homeProTeamId': 8, 'id': 401671721, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 19, 'date': 1726419600000, 'homeProTeamId': 28, 'id': 401671716, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 24, 'date': 1726419600000, 'homeProTeamId': 29, 'id': 401671652, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 5, 'date': 1726419600000, 'homeProTeamId': 30, 'id': 401671635, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 13, 'date': 1726419600000, 'homeProTeamId': 33, 'id': 401671624, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 3, 'date': 1726446000000, 'homeProTeamId': 34, 'id': 401671786, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]",,"[{'awayProTeamId': 1, 'date': 1726532100000, 'homeProTeamId': 21, 'id': 401671691, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 2, 'date': 1726186500000, 'homeProTeamId': 15, 'id': 401671807, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 3, 'date': 1726446000000, 'homeProTeamId': 34, 'id': 401671786, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 4, 'date': 1726431900000, 'homeProTeamId': 12, 'id': 401671670, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 5, 'date': 1726419600000, 'homeProTeamId': 30, 'id': 401671635, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 18, 'date': 1726419600000, 'homeProTeamId': 6, 'id': 401671709, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 23, 'date': 1726431900000, 'homeProTeamId': 7, 'id': 401671668, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 27, 'date': 1726419600000, 'homeProTeamId': 8, 'id': 401671721, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 11, 'date': 1726419600000, 'homeProTeamId': 9, 'id': 401671723, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 20, 'date': 1726419600000, 'homeProTeamId': 10, 'id': 401671636, 'scoringPeriodId': 2, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]"
3,"[{'awayProTeamId': 3, 'date': 1727024400000, 'homeProTeamId': 11, 'id': 401671865, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 12, 'date': 1727050800000, 'homeProTeamId': 1, 'id': 401671793, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 29, 'date': 1727035500000, 'homeProTeamId': 13, 'id': 401671658, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 25, 'date': 1727036700000, 'homeProTeamId': 14, 'id': 401671772, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 15, 'date': 1727035500000, 'homeProTeamId': 26, 'id': 401671662, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 34, 'date': 1727024400000, 'homeProTeamId': 16, 'id': 401671646, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 17, 'date': 1726791300000, 'homeProTeamId': 20, 'id': 401671808, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 21, 'date': 1727024400000, 'homeProTeamId': 18, 'id': 401671736, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 19, 'date': 1727024400000, 'homeProTeamId': 5, 'id': 401671855, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 17, 'date': 1726791300000, 'homeProTeamId': 20, 'id': 401671808, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 21, 'date': 1727024400000, 'homeProTeamId': 18, 'id': 401671736, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 8, 'date': 1727036700000, 'homeProTeamId': 22, 'id': 401671771, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 24, 'date': 1727024400000, 'homeProTeamId': 23, 'id': 401671632, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 24, 'date': 1727024400000, 'homeProTeamId': 23, 'id': 401671632, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 25, 'date': 1727036700000, 'homeProTeamId': 14, 'id': 401671772, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 15, 'date': 1727035500000, 'homeProTeamId': 26, 'id': 401671662, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 7, 'date': 1727024400000, 'homeProTeamId': 27, 'id': 401671741, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 28, 'date': 1727136900000, 'homeProTeamId': 4, 'id': 401671490, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 29, 'date': 1727035500000, 'homeProTeamId': 13, 'id': 401671658, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 30, 'date': 1727134200000, 'homeProTeamId': 2, 'id': 401671682, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 33, 'date': 1727036700000, 'homeProTeamId': 6, 'id': 401671763, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 34, 'date': 1727024400000, 'homeProTeamId': 16, 'id': 401671646, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]",,"[{'awayProTeamId': 12, 'date': 1727050800000, 'homeProTeamId': 1, 'id': 401671793, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 30, 'date': 1727134200000, 'homeProTeamId': 2, 'id': 401671682, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 3, 'date': 1727024400000, 'homeProTeamId': 11, 'id': 401671865, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 28, 'date': 1727136900000, 'homeProTeamId': 4, 'id': 401671490, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 19, 'date': 1727024400000, 'homeProTeamId': 5, 'id': 401671855, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 33, 'date': 1727036700000, 'homeProTeamId': 6, 'id': 401671763, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 7, 'date': 1727024400000, 'homeProTeamId': 27, 'id': 401671741, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 8, 'date': 1727036700000, 'homeProTeamId': 22, 'id': 401671771, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 9, 'date': 1727024400000, 'homeProTeamId': 10, 'id': 401671823, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 9, 'date': 1727024400000, 'homeProTeamId': 10, 'id': 401671823, 'scoringPeriodId': 3, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]"
4,"[{'awayProTeamId': 23, 'date': 1727629200000, 'homeProTeamId': 11, 'id': 401671867, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 12, 'date': 1727641500000, 'homeProTeamId': 24, 'id': 401671674, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 5, 'date': 1727641500000, 'homeProTeamId': 13, 'id': 401671672, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 14, 'date': 1727629200000, 'homeProTeamId': 3, 'id': 401671871, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 10, 'date': 1727739000000, 'homeProTeamId': 15, 'id': 401671683, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 16, 'date': 1727629200000, 'homeProTeamId': 9, 'id': 401671643, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 17, 'date': 1727640300000, 'homeProTeamId': 25, 'id': 401671758, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 18, 'date': 1727629200000, 'homeProTeamId': 1, 'id': 401671727, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 6, 'date': 1727396100000, 'homeProTeamId': 19, 'id': 401671812, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 7, 'date': 1727629200000, 'homeProTeamId': 20, 'id': 401671622, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 21, 'date': 1727629200000, 'homeProTeamId': 27, 'id': 401671740, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 28, 'date': 1727640300000, 'homeProTeamId': 22, 'id': 401671755, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 23, 'date': 1727629200000, 'homeProTeamId': 11, 'id': 401671867, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 12, 'date': 1727641500000, 'homeProTeamId': 24, 'id': 401671674, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 17, 'date': 1727640300000, 'homeProTeamId': 25, 'id': 401671758, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 26, 'date': 1727741700000, 'homeProTeamId': 8, 'id': 401671491, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 21, 'date': 1727629200000, 'homeProTeamId': 27, 'id': 401671740, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 28, 'date': 1727640300000, 'homeProTeamId': 22, 'id': 401671755, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 4, 'date': 1727629200000, 'homeProTeamId': 29, 'id': 401671745, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 30, 'date': 1727629200000, 'homeProTeamId': 34, 'id': 401671857, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 2, 'date': 1727655600000, 'homeProTeamId': 33, 'id': 401671783, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 30, 'date': 1727629200000, 'homeProTeamId': 34, 'id': 401671857, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]",,"[{'awayProTeamId': 18, 'date': 1727629200000, 'homeProTeamId': 1, 'id': 401671727, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 2, 'date': 1727655600000, 'homeProTeamId': 33, 'id': 401671783, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 14, 'date': 1727629200000, 'homeProTeamId': 3, 'id': 401671871, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 4, 'date': 1727629200000, 'homeProTeamId': 29, 'id': 401671745, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 5, 'date': 1727641500000, 'homeProTeamId': 13, 'id': 401671672, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 6, 'date': 1727396100000, 'homeProTeamId': 19, 'id': 401671812, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 7, 'date': 1727629200000, 'homeProTeamId': 20, 'id': 401671622, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 26, 'date': 1727741700000, 'homeProTeamId': 8, 'id': 401671491, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 16, 'date': 1727629200000, 'homeProTeamId': 9, 'id': 401671643, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]","[{'awayProTeamId': 10, 'date': 1727739000000, 'homeProTeamId': 15, 'id': 401671683, 'scoringPeriodId': 4, 'startTimeTBD': False, 'statsOfficial': False, 'validForLocking': True}]"
